Start Date,End Date,County,State,Property Type,Median Sale Price,Median Sale Price MoM,Median List Price,Median List Price MoM,Median Price per Sqft,Median Price per Sqft MoM,Median List Price per Sqft,Median List Price per Sqft MoM,Homes Sold,Homes Sold MoM,Pending Sales,Pending Sales MoM,New Listings,New Listings MoM,Months of Supply,Months of Supply MoM,Median Days on Market,Median Days on Market MoM,Average Sale to List,Average Sale to List MoM,Sold Above List,Sold Above List MoM,Price Drops,Price Drops MoM,Off Market in Two Weeks,Off Market in Two Weeks MoM
2016-08-01,2016-08-31,Warren County,NJ,All Residential,"$233,950.00",5.38%,"$199,250.00",-7.28%,$134.60,7.93%,$125.00,-1.43%,152,7.80%,93,0.00%,175,17.45%,5,-60.00%,74,900.00%,96.75%,0.19%,13.16%,0.39%,28.77%,1.02%,18.28%,8.60%
2016-08-01,2016-08-31,Warren County,NJ,Multi-Family (2-4 Unit),"$226,250.00",52.36%,"$199,250.00",-7.28%,$134.38,109.76%,$125.00,-1.43%,2,-50.00%,2,100.00%,5,66.67%,18,870.00%,130,8500.00%,92.55%,-0.52%,0.00%,0.00%,33.33%,11.71%,0.00%,0.00%
2016-08-01,2016-08-31,Warren County,NJ,Single Family Residential,"$232,900.00",4.91%,"$199,250.00",-7.28%,$134.62,5.67%,$125.00,-1.43%,149,8.76%,91,4.60%,161,16.67%,4,-60.00%,68,100.00%,96.79%,0.12%,13.42%,0.28%,27.92%,-0.47%,18.68%,9.49%
2016-08-01,2016-08-31,Warren County,NJ,Townhouse,"$274,900.00",,"$199,250.00",,$nan,,$125.00,,1,,0,,9,,28,,257,,100.00%,,0.00%,,42.86%,0.00%,,
2016-09-01,2016-09-30,Warren County,NJ,All Residential,"$215,000.00",-8.10%,"$234,900.00",17.89%,$125.42,-6.82%,$126.41,1.13%,122,-19.74%,80,-13.98%,173,-1.14%,6,110.00%,91,1700.00%,94.86%,-1.90%,9.84%,-3.32%,26.29%,-2.49%,15.00%,-3.28%
2016-09-01,2016-09-30,Warren County,NJ,Multi-Family (2-4 Unit),"$200,000.00",-11.60%,"$234,900.00",17.89%,$65.02,-51.61%,$126.41,1.13%,1,-50.00%,2,0.00%,5,0.00%,34,1600.00%,305,17500.00%,95.24%,2.69%,0.00%,0.00%,29.41%,-3.92%,0.00%,0.00%
2016-09-01,2016-09-30,Warren County,NJ,Single Family Residential,"$215,000.00",-7.69%,"$234,900.00",17.89%,$126.04,-6.37%,$126.41,1.13%,121,-18.79%,73,-19.78%,158,-1.86%,5,100.00%,90,2200.00%,94.85%,-1.93%,9.92%,-3.51%,26.75%,-1.17%,15.07%,-3.61%
2016-10-01,2016-10-31,Warren County,NJ,All Residential,"$217,500.00",1.16%,"$189,000.00",-19.54%,$123.00,-1.93%,$124.98,-1.13%,123,0.82%,75,-6.25%,147,-15.03%,5,-30.00%,84,-700.00%,96.38%,1.53%,15.45%,5.61%,25.07%,-1.22%,16.00%,1.00%
2016-10-01,2016-10-31,Warren County,NJ,Multi-Family (2-4 Unit),"$98,500.00",-50.75%,"$189,000.00",-19.54%,$53.37,-17.91%,$124.98,-1.13%,6,500.00%,2,0.00%,7,40.00%,5,-2870.00%,87,-21800.00%,89.68%,-5.56%,0.00%,0.00%,28.12%,-1.29%,50.00%,50.00%
2016-10-01,2016-10-31,Warren County,NJ,Single Family Residential,"$220,000.00",2.33%,"$189,000.00",-19.54%,$125.00,-0.82%,$124.98,-1.13%,117,-3.31%,69,-5.48%,133,-15.82%,5,-10.00%,84,-600.00%,96.73%,1.87%,16.24%,6.32%,24.54%,-2.21%,14.49%,-0.58%
2016-11-01,2016-11-30,Warren County,NJ,All Residential,"$210,000.00",-3.45%,"$174,900.00",-7.46%,$118.72,-3.48%,$118.42,-5.24%,131,6.50%,76,1.33%,126,-14.29%,5,-80.00%,91,700.00%,97.05%,0.66%,18.32%,2.87%,22.29%,-2.78%,13.16%,-2.84%
2016-11-01,2016-11-30,Warren County,NJ,Multi-Family (2-4 Unit),"$142,500.00",44.67%,"$174,900.00",-7.46%,$76.98,44.22%,$118.42,-5.24%,2,-66.67%,2,0.00%,2,-71.43%,13,820.00%,303,21600.00%,84.26%,-5.42%,0.00%,0.00%,18.52%,-9.61%,0.00%,-50.00%
2016-11-01,2016-11-30,Warren County,NJ,Single Family Residential,"$217,250.00",-1.25%,"$174,900.00",-7.46%,$120.47,-3.62%,$118.42,-5.24%,126,7.69%,72,4.35%,118,-11.28%,4,-80.00%,89,500.00%,97.24%,0.51%,19.05%,2.81%,22.04%,-2.50%,13.89%,-0.60%
2016-11-01,2016-11-30,Warren County,NJ,Townhouse,"$112,200.00",,"$174,900.00",,$56.34,,$118.42,,3,,2,,4,,8,,104,,97.62%,,0.00%,,42.31%,0.00%,0.00%,
2016-12-01,2016-12-31,Warren County,NJ,All Residential,"$231,500.00",10.24%,"$175,000.00",0.06%,$126.41,6.48%,$111.45,-5.89%,142,8.40%,63,-17.11%,85,-32.54%,4,-90.00%,90,-100.00%,95.89%,-1.16%,12.68%,-5.64%,18.73%,-3.56%,7.94%,-5.22%
2016-12-01,2016-12-31,Warren County,NJ,Multi-Family (2-4 Unit),"$67,168.50",-52.86%,"$175,000.00",0.06%,$31.12,-59.57%,$111.45,-5.89%,6,200.00%,0,,4,100.00%,4,-880.00%,120,-18300.00%,87.87%,3.61%,16.67%,16.67%,25.00%,6.48%,,
2016-12-01,2016-12-31,Warren County,NJ,Single Family Residential,"$236,000.00",8.63%,"$175,000.00",0.06%,$126.98,5.40%,$111.45,-5.89%,135,7.14%,60,-16.67%,80,-32.20%,4,-80.00%,88,-100.00%,96.25%,-0.99%,12.59%,-6.46%,18.55%,-3.49%,8.33%,-5.56%
2016-12-01,2016-12-31,Warren County,NJ,Townhouse,"$198,000.00",76.47%,"$175,000.00",0.06%,$140.23,148.88%,$111.45,-5.89%,1,-66.67%,2,0.00%,1,-75.00%,21,1230.00%,58,-4600.00%,94.33%,-3.29%,0.00%,0.00%,23.81%,-18.50%,0.00%,0.00%
2017-01-01,2017-01-31,Warren County,NJ,All Residential,"$182,500.00",-21.17%,"$177,400.00",1.37%,$117.61,-6.97%,$129.15,15.88%,92,-35.21%,45,-28.57%,133,56.47%,6,240.00%,84,-600.00%,95.53%,-0.36%,17.39%,4.72%,19.83%,1.11%,22.22%,14.29%
2017-01-01,2017-01-31,Warren County,NJ,Multi-Family (2-4 Unit),"$130,000.00",93.54%,"$177,400.00",1.37%,$49.92,60.42%,$129.15,15.88%,3,-50.00%,2,,3,-25.00%,8,400.00%,87,-3300.00%,81.76%,-6.12%,0.00%,-16.67%,7.69%,-17.31%,0.00%,
2017-01-01,2017-01-31,Warren County,NJ,Single Family Residential,"$197,000.00",-16.53%,"$177,400.00",1.37%,$121.42,-4.37%,$129.15,15.88%,89,-34.07%,41,-31.67%,128,60.00%,6,220.00%,84,-400.00%,96.00%,-0.25%,17.98%,5.38%,20.40%,1.84%,24.39%,16.06%
2017-02-01,2017-02-28,Warren County,NJ,All Residential,"$185,000.00",1.37%,"$219,900.00",23.96%,$106.68,-9.29%,$131.25,1.63%,89,-3.26%,78,73.33%,189,42.11%,7,50.00%,95,1100.00%,95.99%,0.46%,14.61%,-2.78%,19.59%,-0.25%,37.18%,14.96%
2017-02-01,2017-02-28,Warren County,NJ,Multi-Family (2-4 Unit),"$79,719.00",-38.68%,"$219,900.00",23.96%,$nan,,$131.25,1.63%,1,-66.67%,3,50.00%,10,233.33%,30,2130.00%,0,,100.91%,19.15%,100.00%,100.00%,6.67%,-1.03%,33.33%,33.33%
2017-02-01,2017-02-28,Warren County,NJ,Single Family Residential,"$187,450.00",-4.85%,"$219,900.00",23.96%,$107.14,-11.76%,$131.25,1.63%,87,-2.25%,75,82.93%,171,33.59%,6,30.00%,88,400.00%,96.00%,0.00%,13.79%,-4.18%,20.74%,0.34%,37.33%,12.94%
2017-02-01,2017-02-28,Warren County,NJ,Townhouse,"$135,000.00",,"$219,900.00",,$106.22,,$131.25,,1,,0,,4,,18,,478,,90.06%,,0.00%,,22.22%,0.00%,,
2017-03-01,2017-03-31,Warren County,NJ,All Residential,"$190,000.00",2.70%,"$227,450.00",3.43%,$119.33,11.86%,$131.87,0.47%,117,31.46%,110,41.03%,179,-5.29%,5,-200.00%,117,2200.00%,95.49%,-0.50%,17.09%,2.49%,19.97%,0.38%,30.91%,-6.27%
2017-03-01,2017-03-31,Warren County,NJ,Condo,"$130,000.00",,"$227,450.00",,$706.52,,$131.87,,1,,2,,1,,7,,45,,89.66%,,0.00%,,14.29%,0.00%,0.00%,
2017-03-01,2017-03-31,Warren County,NJ,Multi-Family (2-4 Unit),"$145,000.00",81.89%,"$227,450.00",3.43%,$56.60,,$131.87,0.47%,5,400.00%,4,33.33%,7,-30.00%,5,-2420.00%,163,,94.32%,-6.59%,0.00%,-100.00%,17.24%,10.57%,25.00%,-8.33%
2017-03-01,2017-03-31,Warren County,NJ,Single Family Residential,"$202,000.00",7.76%,"$227,450.00",3.43%,$121.46,13.36%,$131.87,0.47%,110,26.44%,103,37.33%,166,-2.92%,4,-160.00%,111,2300.00%,95.56%,-0.44%,18.18%,4.39%,20.82%,0.08%,31.07%,-6.27%
2017-03-01,2017-03-31,Warren County,NJ,Townhouse,"$205,000.00",51.85%,"$227,450.00",3.43%,$127.33,19.88%,$131.87,0.47%,1,0.00%,1,,5,25.00%,17,-100.00%,219,-25900.00%,100.00%,9.94%,0.00%,0.00%,11.76%,-10.46%,100.00%,
2017-04-01,2017-04-30,Warren County,NJ,All Residential,"$194,000.00",2.11%,"$233,350.00",2.59%,$123.84,3.78%,$128.84,-2.29%,136,16.24%,96,-12.73%,198,10.61%,4,-60.00%,73,-4400.00%,96.30%,0.80%,21.32%,4.23%,22.20%,2.24%,37.50%,6.59%
2017-04-01,2017-04-30,Warren County,NJ,Multi-Family (2-4 Unit),"$95,000.00",-34.48%,"$233,350.00",2.59%,$54.38,-3.92%,$128.84,-2.29%,7,40.00%,2,-50.00%,12,71.43%,5,-80.00%,33,-13000.00%,98.51%,4.19%,28.57%,28.57%,5.71%,-11.53%,0.00%,-25.00%
2017-04-01,2017-04-30,Warren County,NJ,Single Family Residential,"$195,000.00",-3.47%,"$233,350.00",2.59%,$126.70,4.32%,$128.84,-2.29%,129,17.27%,93,-9.71%,179,7.83%,4,-60.00%,75,-3600.00%,96.17%,0.61%,20.93%,2.75%,22.52%,1.70%,38.71%,7.64%
2017-05-01,2017-05-31,Warren County,NJ,All Residential,"$216,000.00",11.34%,"$229,900.00",-1.48%,$130.17,5.11%,$137.41,6.64%,129,-5.15%,125,30.21%,235,18.69%,5,50.00%,73,0.00%,96.31%,0.01%,14.73%,-6.59%,22.74%,0.54%,24.00%,-13.50%
2017-05-01,2017-05-31,Warren County,NJ,Condo,"$68,000.00",,"$229,900.00",,$118.06,,$137.41,,1,,1,,1,,8,,365,,91.28%,,0.00%,,12.50%,0.00%,0.00%,
2017-05-01,2017-05-31,Warren County,NJ,Multi-Family (2-4 Unit),"$157,000.00",65.26%,"$229,900.00",-1.48%,$56.82,4.50%,$137.41,6.64%,2,-71.43%,3,50.00%,8,-33.33%,17,1250.00%,499,46600.00%,80.77%,-17.74%,0.00%,-28.57%,8.57%,2.86%,0.00%,0.00%
2017-05-01,2017-05-31,Warren County,NJ,Single Family Residential,"$216,000.00",10.77%,"$229,900.00",-1.48%,$130.33,2.86%,$137.41,6.64%,125,-3.10%,121,30.11%,222,24.02%,4,30.00%,71,-400.00%,96.62%,0.44%,15.20%,-5.73%,23.97%,1.44%,24.79%,-13.92%
2017-05-01,2017-05-31,Warren County,NJ,Townhouse,"$195,000.00",,"$229,900.00",,$137.42,,$137.41,,1,,0,,4,,19,,331,,94.20%,,0.00%,,15.79%,0.00%,,
2017-06-01,2017-06-30,Warren County,NJ,All Residential,"$205,000.00",-5.09%,"$219,450.00",-4.55%,$127.39,-2.13%,$130.11,-5.31%,195,51.16%,136,8.80%,211,-10.21%,3,-160.00%,50,-2300.00%,96.81%,0.50%,21.03%,6.30%,24.27%,1.53%,13.97%,-10.03%
2017-06-01,2017-06-30,Warren County,NJ,Condo,"$132,850.00",95.37%,"$219,450.00",-4.55%,$113.34,-3.99%,$130.11,-5.31%,2,100.00%,1,0.00%,1,0.00%,4,-400.00%,299,-6600.00%,96.19%,4.91%,0.00%,0.00%,37.50%,25.00%,0.00%,0.00%
2017-06-01,2017-06-30,Warren County,NJ,Multi-Family (2-4 Unit),"$95,000.00",-39.49%,"$219,450.00",-4.55%,$62.18,9.42%,$130.11,-5.31%,3,50.00%,4,33.33%,5,-37.50%,11,-650.00%,62,-43700.00%,89.41%,8.64%,0.00%,0.00%,9.09%,0.52%,0.00%,0.00%
2017-06-01,2017-06-30,Warren County,NJ,Single Family Residential,"$205,000.00",-5.09%,"$219,450.00",-4.55%,$127.39,-2.25%,$130.11,-5.31%,188,50.40%,129,6.61%,202,-9.01%,3,-140.00%,49,-2200.00%,96.94%,0.32%,21.81%,6.61%,24.83%,0.87%,14.73%,-10.06%
2017-06-01,2017-06-30,Warren County,NJ,Townhouse,"$200,000.00",2.56%,"$219,450.00",-4.55%,$136.05,-0.99%,$130.11,-5.31%,2,100.00%,2,,3,-25.00%,9,-1000.00%,284,-4700.00%,96.45%,2.24%,0.00%,0.00%,33.33%,17.54%,0.00%,
2017-07-01,2017-07-31,Warren County,NJ,All Residential,"$222,000.00",8.29%,"$224,900.00",2.48%,$130.24,2.23%,$134.48,3.36%,155,-20.51%,107,-21.32%,180,-14.69%,4,90.00%,48,-200.00%,96.30%,-0.51%,21.29%,0.26%,25.00%,0.73%,20.56%,6.59%
2017-07-01,2017-07-31,Warren County,NJ,Multi-Family (2-4 Unit),"$172,679.50",81.77%,"$224,900.00",2.48%,$65.23,4.92%,$134.48,3.36%,2,-33.33%,4,0.00%,10,100.00%,18,750.00%,31,-3100.00%,89.53%,0.12%,0.00%,0.00%,29.73%,20.64%,0.00%,0.00%
2017-07-01,2017-07-31,Warren County,NJ,Single Family Residential,"$222,000.00",8.29%,"$224,900.00",2.48%,$130.31,2.29%,$134.48,3.36%,153,-18.62%,100,-22.48%,166,-17.82%,4,80.00%,48,-100.00%,96.39%,-0.55%,21.57%,-0.24%,24.71%,-0.12%,20.00%,5.27%
2017-08-01,2017-08-31,Warren County,NJ,All Residential,"$196,500.00",-11.49%,"$192,000.00",-14.63%,$130.36,0.10%,$127.44,-5.24%,174,12.26%,125,16.82%,198,10.00%,3,-50.00%,58,1000.00%,95.67%,-0.63%,21.84%,0.55%,25.27%,0.27%,27.20%,6.64%
2017-08-01,2017-08-31,Warren County,NJ,Condo,"$156,675.00",,"$192,000.00",,$110.40,,$127.44,,2,,0,,1,,3,,184,,95.28%,,0.00%,,14.29%,0.00%,,
2017-08-01,2017-08-31,Warren County,NJ,Multi-Family (2-4 Unit),"$50,000.00",-71.04%,"$192,000.00",-14.63%,$49.21,-24.56%,$127.44,-5.24%,3,50.00%,2,-50.00%,11,10.00%,13,-480.00%,56,2500.00%,72.08%,-17.45%,33.33%,33.33%,31.71%,1.98%,50.00%,50.00%
2017-08-01,2017-08-31,Warren County,NJ,Single Family Residential,"$200,000.00",-9.91%,"$192,000.00",-14.63%,$130.45,0.11%,$127.44,-5.24%,169,10.46%,123,23.00%,182,9.64%,3,-50.00%,58,1000.00%,96.10%,-0.29%,21.89%,0.32%,25.08%,0.37%,26.83%,6.83%
2017-09-01,2017-09-30,Warren County,NJ,All Residential,"$210,000.00",6.87%,"$210,000.00",9.38%,$129.89,-0.36%,$114.31,-10.30%,147,-15.52%,83,-33.60%,170,-14.14%,4,70.00%,66,800.00%,96.74%,1.07%,19.05%,-2.79%,25.61%,0.34%,19.28%,-7.92%
2017-09-01,2017-09-30,Warren County,NJ,Condo,"$118,500.00",-24.37%,"$210,000.00",9.38%,$101.29,-8.25%,$114.31,-10.30%,2,0.00%,0,,1,0.00%,3,0.00%,351,16700.00%,97.58%,2.30%,0.00%,0.00%,0.00%,0.00%,,
2017-09-01,2017-09-30,Warren County,NJ,Multi-Family (2-4 Unit),"$83,055.50",66.11%,"$210,000.00",9.38%,$44.83,-8.91%,$114.31,-10.30%,4,33.33%,3,50.00%,6,-45.45%,10,-340.00%,100,4400.00%,98.96%,26.89%,50.00%,16.67%,24.39%,-7.32%,0.00%,-50.00%
2017-09-01,2017-09-30,Warren County,NJ,Single Family Residential,"$220,000.00",10.00%,"$210,000.00",9.38%,$131.68,0.95%,$114.31,-10.30%,141,-16.57%,75,-39.02%,159,-12.64%,4,70.00%,56,-200.00%,96.67%,0.57%,18.44%,-3.45%,25.80%,0.71%,20.00%,-6.83%
2017-10-01,2017-10-31,Warren County,NJ,All Residential,"$200,000.00",-4.76%,"$202,500.00",-3.57%,$124.75,-3.96%,$125.39,9.69%,149,1.36%,103,24.10%,167,-1.76%,4,-20.00%,63,-300.00%,96.94%,0.20%,18.79%,-0.26%,25.47%,-0.14%,19.42%,0.14%
2017-10-01,2017-10-31,Warren County,NJ,Multi-Family (2-4 Unit),"$207,000.00",149.23%,"$202,500.00",-3.57%,$65.16,45.35%,$125.39,9.69%,7,75.00%,2,-33.33%,9,50.00%,6,-420.00%,80,-2000.00%,94.19%,-4.77%,0.00%,-50.00%,20.93%,-3.46%,50.00%,50.00%
2017-10-01,2017-10-31,Warren County,NJ,Single Family Residential,"$199,500.00",-9.32%,"$202,500.00",-3.57%,$127.38,-3.27%,$125.39,9.69%,142,0.71%,98,30.67%,152,-4.40%,4,-10.00%,63,700.00%,97.08%,0.41%,19.72%,1.28%,26.47%,0.67%,19.39%,-0.61%
2017-11-01,2017-11-30,Warren County,NJ,All Residential,"$192,750.00",-3.62%,"$172,250.00",-14.94%,$126.31,1.26%,$116.89,-6.78%,118,-20.81%,86,-16.50%,166,-0.60%,5,110.00%,73,1000.00%,95.73%,-1.21%,13.56%,-5.23%,22.69%,-2.78%,17.44%,-1.98%
2017-11-01,2017-11-30,Warren County,NJ,Condo,"$105,000.00",,$nan,,$128.68,,$nan,,1,,0,,0,,4,,18,,84.00%,,0.00%,,25.00%,0.00%,,
2017-11-01,2017-11-30,Warren County,NJ,Multi-Family (2-4 Unit),"$132,500.00",-35.99%,"$172,250.00",-14.94%,$69.35,6.44%,$116.89,-6.78%,5,-28.57%,2,0.00%,11,22.22%,9,310.00%,92,1200.00%,96.33%,2.14%,20.00%,20.00%,19.57%,-1.37%,0.00%,-50.00%
2017-11-01,2017-11-30,Warren County,NJ,Single Family Residential,"$199,000.00",-0.25%,"$172,250.00",-14.94%,$127.60,0.17%,$116.89,-6.78%,111,-21.83%,83,-15.31%,153,0.66%,5,110.00%,71,800.00%,95.80%,-1.28%,13.51%,-6.20%,23.26%,-3.21%,18.07%,-1.32%
2017-11-01,2017-11-30,Warren County,NJ,Townhouse,"$176,000.00",,"$172,250.00",,$122.65,,$116.89,,1,,1,,2,,13,,185,,96.70%,,0.00%,,23.08%,0.00%,0.00%,
2017-12-01,2017-12-31,Warren County,NJ,All Residential,"$209,500.00",8.69%,"$150,000.00",-12.92%,$124.07,-1.78%,$106.49,-8.90%,138,16.95%,64,-25.58%,115,-30.72%,4,-100.00%,66,-700.00%,95.18%,-0.55%,17.39%,3.83%,18.26%,-4.44%,15.62%,-1.82%
2017-12-01,2017-12-31,Warren County,NJ,Multi-Family (2-4 Unit),"$107,500.00",-18.87%,"$150,000.00",-12.92%,$60.06,-13.39%,$106.49,-8.90%,6,20.00%,5,150.00%,5,-54.55%,6,-270.00%,158,6600.00%,96.27%,-0.06%,33.33%,13.33%,17.95%,-1.62%,0.00%,0.00%
2017-12-01,2017-12-31,Warren County,NJ,Single Family Residential,"$217,000.00",9.05%,"$150,000.00",-12.92%,$126.86,-0.58%,$106.49,-8.90%,132,18.92%,58,-30.12%,106,-30.72%,4,-100.00%,65,-600.00%,95.13%,-0.68%,16.67%,3.15%,18.51%,-4.75%,17.24%,-0.83%
2018-01-01,2018-01-31,Warren County,NJ,All Residential,"$161,360.00",-22.98%,"$197,000.00",31.33%,$108.02,-12.93%,$126.84,19.11%,122,-11.59%,69,7.81%,136,18.26%,5,60.00%,49,-1700.00%,97.26%,2.08%,23.77%,6.38%,24.17%,5.92%,13.04%,-2.58%
2018-01-01,2018-01-31,Warren County,NJ,Condo,"$128,000.00",,"$197,000.00",,$117.32,,$126.84,,1,,1,,1,,4,,182,,94.89%,,0.00%,,0.00%,0.00%,100.00%,
2018-01-01,2018-01-31,Warren County,NJ,Multi-Family (2-4 Unit),"$202,500.00",88.37%,"$197,000.00",31.33%,$67.72,12.74%,$126.84,19.11%,4,-33.33%,4,-20.00%,8,60.00%,10,350.00%,182,2400.00%,96.47%,0.20%,25.00%,-8.33%,17.50%,-0.45%,0.00%,0.00%
2018-01-01,2018-01-31,Warren County,NJ,Single Family Residential,"$162,720.00",-25.01%,"$197,000.00",31.33%,$109.86,-13.40%,$126.84,19.11%,117,-11.36%,62,6.90%,125,17.92%,4,50.00%,47,-1800.00%,97.31%,2.18%,23.93%,7.26%,24.95%,6.44%,12.90%,-4.34%
2018-02-01,2018-02-28,Warren County,NJ,All Residential,"$151,500.00",-6.11%,"$219,900.00",11.62%,$106.84,-1.10%,$133.09,4.93%,87,-28.69%,79,14.49%,183,34.56%,7,220.00%,67,1800.00%,95.07%,-2.19%,18.39%,-5.38%,18.27%,-5.90%,22.78%,9.74%
2018-02-01,2018-02-28,Warren County,NJ,Multi-Family (2-4 Unit),"$108,800.00",-46.27%,"$219,900.00",11.62%,$69.90,3.22%,$133.09,4.93%,6,50.00%,1,-75.00%,10,25.00%,7,-250.00%,64,-11800.00%,93.35%,-3.12%,16.67%,-8.33%,22.22%,4.72%,0.00%,0.00%
2018-02-01,2018-02-28,Warren County,NJ,Single Family Residential,"$151,500.00",-6.90%,"$219,900.00",11.62%,$109.42,-0.40%,$133.09,4.93%,79,-32.48%,75,20.97%,167,33.60%,7,240.00%,66,1900.00%,95.23%,-2.07%,18.99%,-4.94%,18.79%,-6.16%,22.67%,9.76%
2018-02-01,2018-02-28,Warren County,NJ,Townhouse,"$155,000.00",,"$219,900.00",,$125.00,,$133.09,,2,,3,,5,,5,,105,,94.00%,,0.00%,,10.00%,0.00%,33.33%,
2018-03-01,2018-03-31,Warren County,NJ,All Residential,"$187,500.00",23.76%,"$245,000.00",11.41%,$109.00,2.02%,$138.30,3.91%,143,64.37%,112,41.77%,204,11.48%,4,-280.00%,82,1500.00%,95.29%,0.22%,14.69%,-3.71%,21.68%,3.41%,33.93%,11.14%
2018-03-01,2018-03-31,Warren County,NJ,Condo,"$118,900.00",,"$245,000.00",,$130.37,,$138.30,,1,,3,,2,,2,,257,,100.00%,,0.00%,,0.00%,0.00%,0.00%,
2018-03-01,2018-03-31,Warren County,NJ,Multi-Family (2-4 Unit),"$134,450.00",23.58%,"$245,000.00",11.41%,$42.46,-39.25%,$138.30,3.91%,10,66.67%,5,400.00%,8,-20.00%,4,-330.00%,171,10700.00%,89.52%,-3.84%,0.00%,-16.67%,30.95%,8.73%,60.00%,60.00%
2018-03-01,2018-03-31,Warren County,NJ,Single Family Residential,"$192,000.00",26.73%,"$245,000.00",11.41%,$111.81,2.18%,$138.30,3.91%,131,65.82%,100,33.33%,190,13.77%,4,-270.00%,77,1100.00%,95.90%,0.67%,16.03%,-2.96%,21.59%,2.79%,33.00%,10.33%
2018-03-01,2018-03-31,Warren County,NJ,Townhouse,"$48,000.00",-69.03%,"$245,000.00",11.41%,$43.96,-64.84%,$138.30,3.91%,1,-50.00%,4,33.33%,4,-20.00%,9,400.00%,135,3000.00%,68.67%,-25.33%,0.00%,0.00%,33.33%,23.33%,50.00%,16.67%
2018-04-01,2018-04-30,Warren County,NJ,All Residential,"$195,688.50",4.37%,"$227,000.00",-7.35%,$118.42,8.64%,$133.47,-3.49%,137,-4.20%,113,0.89%,279,36.76%,5,80.00%,61,-2100.00%,96.67%,1.38%,25.55%,10.86%,21.79%,0.11%,29.20%,-4.73%
2018-04-01,2018-04-30,Warren County,NJ,Condo,"$110,000.00",-7.49%,"$227,000.00",-7.35%,$129.41,-0.74%,$133.47,-3.49%,1,0.00%,0,,1,-50.00%,3,100.00%,18,-23900.00%,91.74%,-8.26%,0.00%,0.00%,0.00%,0.00%,,
2018-04-01,2018-04-30,Warren County,NJ,Multi-Family (2-4 Unit),"$70,000.00",-47.94%,"$227,000.00",-7.35%,$27.49,-35.25%,$133.47,-3.49%,5,-50.00%,4,-20.00%,7,-12.50%,7,280.00%,69,-10200.00%,86.84%,-2.68%,0.00%,0.00%,28.57%,-2.38%,25.00%,-35.00%
2018-04-01,2018-04-30,Warren County,NJ,Single Family Residential,"$198,138.50",3.20%,"$227,000.00",-7.35%,$118.42,5.92%,$133.47,-3.49%,132,0.76%,105,5.00%,263,38.42%,5,60.00%,60,-1700.00%,97.09%,1.19%,26.52%,10.48%,21.92%,0.33%,30.48%,-2.52%
2018-05-01,2018-05-31,Warren County,NJ,All Residential,"$195,000.00",-0.35%,"$244,950.00",7.91%,$122.11,3.12%,$137.29,2.86%,177,29.20%,160,41.59%,274,-1.79%,4,-100.00%,52,-900.00%,97.15%,0.48%,22.03%,-3.51%,25.64%,3.85%,23.75%,-5.45%
2018-05-01,2018-05-31,Warren County,NJ,Condo,"$174,750.00",58.86%,$nan,,$100.31,-22.49%,$nan,,2,100.00%,1,,0,,1,-200.00%,163,14500.00%,95.59%,3.85%,0.00%,0.00%,0.00%,0.00%,100.00%,
2018-05-01,2018-05-31,Warren County,NJ,Multi-Family (2-4 Unit),"$47,775.00",-31.75%,"$244,950.00",7.91%,$44.07,60.27%,$137.29,2.86%,7,40.00%,4,0.00%,10,42.86%,5,-170.00%,127,5800.00%,96.61%,9.78%,28.57%,28.57%,24.32%,-4.25%,0.00%,-25.00%
2018-05-01,2018-05-31,Warren County,NJ,Single Family Residential,"$200,000.00",0.94%,"$244,950.00",7.91%,$125.34,5.84%,$137.29,2.86%,167,26.52%,153,45.71%,256,-2.66%,4,-90.00%,51,-900.00%,97.18%,0.09%,22.16%,-4.36%,26.09%,4.17%,24.18%,-6.29%
2018-05-01,2018-05-31,Warren County,NJ,Townhouse,"$22,500.00",,"$244,950.00",,$50.22,,$137.29,,1,,2,,8,,16,,41,,100.00%,,0.00%,,18.75%,0.00%,0.00%,
2018-06-01,2018-06-30,Warren County,NJ,All Residential,"$215,000.00",10.26%,"$224,950.00",-8.16%,$131.34,7.55%,$128.95,-6.07%,211,19.21%,127,-20.62%,244,-10.95%,3,-40.00%,49,-300.00%,96.94%,-0.21%,15.64%,-6.39%,24.97%,-0.67%,24.41%,0.66%
2018-06-01,2018-06-30,Warren County,NJ,Multi-Family (2-4 Unit),"$95,350.00",99.58%,"$224,950.00",-8.16%,$49.48,12.29%,$128.95,-6.07%,10,42.86%,5,25.00%,9,-10.00%,3,-170.00%,120,-700.00%,92.60%,-4.01%,30.00%,1.43%,33.33%,9.01%,20.00%,20.00%
2018-06-01,2018-06-30,Warren County,NJ,Single Family Residential,"$217,000.00",8.50%,"$224,950.00",-8.16%,$133.47,6.48%,$128.95,-6.07%,201,20.36%,117,-23.53%,221,-13.67%,3,-50.00%,47,-400.00%,97.16%,-0.02%,14.93%,-7.23%,25.00%,-1.09%,25.64%,1.46%
2018-07-01,2018-07-31,Warren County,NJ,All Residential,"$212,000.00",-1.40%,"$199,999.50",-11.09%,$133.83,1.90%,$125.22,-2.90%,155,-26.54%,121,-4.72%,208,-14.75%,5,130.00%,47,-200.00%,96.16%,-0.78%,19.35%,3.72%,26.79%,1.82%,11.57%,-12.84%
